transaction_id,transaction_date,customer_id,state,age_group,customer_segment,risk_tier,merchant_category,payment_channel,payment_method,device_type,transaction_amount,fee_amount,transaction_status,failure_reason,risk_score,risk_flag
TXN0001367,2025-05-03,CUST00267,MA,45-54,Standard,High,Retail,API,Credit Card,iOS,13.25,0.29,Completed,None,49,Medium Risk
TXN0001368,2025-02-27,CUST00226,GA,25-34,Standard,Low,Restaurants,Web,ACH,iOS,91.15,0.55,Completed,None,7,Low Risk
TXN0001369,2025-02-27,CUST00625,NY,45-54,Standard,Medium,Digital Services,Web,Debit Card,Desktop,68.87,0.83,Completed,None,23,Low Risk
TXN0001370,2025-02-03,CUST00003,NY,25-34,Standard,Low,Digital Services,Mobile App,Debit Card,Desktop,60.33,0.72,Completed,None,12,Low Risk
TXN0001371,2025-06-11,CUST00343,GA,18-24,Standard,Medium,Grocery,Mobile App,Debit Card,iOS,114.56,0.0,Failed,Account Verification Failed,40,Medium Risk
TXN0001372,2025-04-12,CUST00533,AZ,18-24,Small Business,Low,Digital Services,Web,Credit Card,iOS,118.39,2.6,Completed,None,12,Low Risk
TXN0001373,2025-04-26,CUST00181,FL,45-54,Standard,Low,Subscription,Mobile App,Debit Card,Android,42.43,0.51,Completed,None,10,Low Risk
TXN0001374,2025-03-28,CUST00604,NC,18-24,Premium,Medium,Subscription,Mobile App,Debit Card,POS,56.92,0.68,Completed,None,29,Low Risk
TXN0001375,2025-06-19,CUST00288,MA,18-24,Standard,Low,Grocery,API,ACH,iOS,19.52,0.12,Completed,None,23,Low Risk
TXN0001376,2025-06-14,CUST00278,GA,35-44,Standard,High,Grocery,Web,Debit Card,API,120.65,1.45,Completed,None,38,Low Risk
TXN0001377,2025-05-21,CUST00624,FL,18-24,Premium,Medium,Restaurants,Mobile App,Debit Card,Android,108.96,1.31,Completed,None,17,Low Risk
TXN0001378,2025-05-10,CUST00224,CA,25-34,Standard,Medium,Utilities,API,ACH,Android,136.17,0.82,Completed,None,32,Low Risk
TXN0001379,2025-01-05,CUST00199,NY,45-54,Standard,Medium,Utilities,Web,Credit Card,Desktop,109.34,2.41,Completed,None,16,Low Risk
TXN0001380,2025-05-17,CUST00507,VA,55+,Standard,Low,Digital Services,Mobile App,Wallet Balance,Android,92.39,0.37,Completed,None,3,Low Risk
TXN0001381,2025-06-24,CUST00539,VA,45-54,Standard,Medium,Utilities,Web,Credit Card,Desktop,202.99,4.47,Completed,None,19,Low Risk
TXN0001382,2025-05-19,CUST00317,GA,18-24,Standard,Low,Money Transfer,Web,ACH,iOS,278.36,1.67,Completed,None,27,Low Risk
TXN0001383,2025-03-17,CUST00371,WA,45-54,Standard,Low,Travel,Web,Credit Card,Android,164.48,3.62,Completed,None,9,Low Risk
TXN0001384,2025-01-01,CUST00402,CO,25-34,Standard,Low,Grocery,Web,Credit Card,iOS,27.98,0.62,Completed,None,2,Low Risk
TXN0001385,2025-01-16,CUST00389,PA,25-34,Standard,Medium,Healthcare,Mobile App,Credit Card,iOS,138.62,3.05,Completed,None,22,Low Risk
TXN0001386,2025-04-11,CUST00507,VA,55+,Standard,Low,Entertainment,Web,Debit Card,iOS,113.71,1.36,Completed,None,2,Low Risk
TXN0001387,2025-02-27,CUST00630,FL,35-44,Standard,High,Subscription,Mobile App,ACH,iOS,90.22,0.54,Completed,None,39,Low Risk
TXN0001388,2025-02-22,CUST00400,CA,45-54,Standard,Medium,Travel,Web,ACH,iOS,237.27,1.42,Completed,None,24,Low Risk
TXN0001389,2025-05-15,CUST00366,CA,18-24,Standard,Low,Grocery,Web,Credit Card,Android,46.76,1.03,Completed,None,3,Low Risk
TXN0001390,2025-05-19,CUST00585,CO,45-54,Standard,Low,Healthcare,Mobile App,Debit Card,API,74.44,0.89,Completed,None,10,Low Risk
TXN0001391,2025-03-11,CUST00581,AZ,18-24,Standard,Medium,Money Transfer,Mobile App,ACH,iOS,318.98,1.91,Completed,None,43,Medium Risk
TXN0001392,2025-05-30,CUST00457,MA,55+,Premium,Low,Utilities,Web,ACH,Android,50.43,0.3,Completed,None,3,Low Risk
TXN0001393,2025-01-23,CUST00370,WA,18-24,Premium,Low,Subscription,Web,Credit Card,Android,34.99,0.77,Completed,None,15,Low Risk
TXN0001394,2025-06-29,CUST00172,NC,18-24,Standard,Low,Subscription,Mobile App,Credit Card,POS,28.79,0.63,Completed,None,8,Low Risk
TXN0001395,2025-03-06,CUST00095,VA,25-34,Premium,Medium,Restaurants,Mobile App,Credit Card,iOS,66.01,1.45,Completed,None,15,Low Risk
TXN0001396,2025-01-26,CUST00014,NJ,18-24,Standard,Low,Restaurants,Mobile App,Credit Card,iOS,77.71,1.71,Completed,None,8,Low Risk
TXN0001397,2025-01-27,CUST00322,WA,35-44,Standard,Low,Subscription,API,Credit Card,Android,52.99,1.17,Completed,None,22,Low Risk
TXN0001398,2025-01-11,CUST00643,VA,45-54,Premium,Low,Restaurants,Web,ACH,API,279.08,1.67,Completed,None,3,Low Risk
TXN0001399,2025-03-03,CUST00585,CO,45-54,Standard,Low,Digital Services,Web,Wallet Balance,Android,93.64,0.37,Completed,None,1,Low Risk
TXN0001400,2025-03-30,CUST00589,IL,35-44,Small Business,Low,Restaurants,Mobile App,Credit Card,POS,50.82,1.12,Completed,None,12,Low Risk
TXN0001401,2025-06-10,CUST00454,WA,45-54,Standard,Medium,Healthcare,Mobile App,Wallet Balance,iOS,106.52,0.43,Completed,None,25,Low Risk
TXN0001402,2025-01-26,CUST00456,CA,18-24,Small Business,Low,Digital Services,Mobile App,Debit Card,Android,111.87,1.34,Completed,None,11,Low Risk
TXN0001403,2025-06-24,CUST00031,WA,25-34,Standard,Low,Digital Services,Card Terminal,Debit Card,Android,195.9,2.35,Completed,None,14,Low Risk
TXN0001404,2025-06-28,CUST00434,GA,45-54,Standard,Medium,Subscription,Mobile App,ACH,iOS,52.51,0.32,Completed,None,25,Low Risk
TXN0001405,2025-04-13,CUST00558,IL,25-34,Standard,High,Healthcare,API,Debit Card,Android,419.11,5.03,Completed,None,56,Medium Risk
TXN0001406,2025-06-07,CUST00524,PA,45-54,Standard,Low,Retail,API,Wallet Balance,iOS,25.98,0.1,Completed,None,12,Low Risk
TXN0001407,2025-06-13,CUST00165,PA,45-54,Premium,Low,Travel,Web,Credit Card,Desktop,583.83,12.84,Completed,None,40,Medium Risk
TXN0001408,2025-03-31,CUST00404,FL,25-34,Standard,High,Digital Services,Mobile App,Debit Card,iOS,135.09,1.62,Completed,None,35,Low Risk
TXN0001409,2025-01-29,CUST00022,NC,45-54,Premium,Low,Utilities,Mobile App,Credit Card,Android,246.5,5.42,Completed,None,5,Low Risk
TXN0001410,2025-04-12,CUST00076,PA,55+,Small Business,Low,Restaurants,Mobile App,Debit Card,Desktop,19.92,0.24,Completed,None,12,Low Risk
TXN0001411,2025-03-09,CUST00069,OH,55+,Premium,Low,Grocery,Mobile App,Debit Card,iOS,22.37,0.27,Completed,None,9,Low Risk
TXN0001412,2025-06-07,CUST00619,FL,25-34,Standard,Low,Retail,Mobile App,Wallet Balance,Android,180.28,0.72,Completed,None,4,Low Risk
TXN0001413,2025-06-20,CUST00540,CO,18-24,Small Business,Low,Subscription,Mobile App,Debit Card,Android,173.34,2.08,Completed,None,7,Low Risk
TXN0001414,2025-04-23,CUST00471,IL,45-54,Standard,Low,Restaurants,Mobile App,Debit Card,iOS,37.58,0.0,Failed,Bank Network Error,34,Low Risk
TXN0001415,2025-04-17,CUST00343,GA,18-24,Standard,Medium,Retail,Card Terminal,Debit Card,iOS,24.87,0.3,Completed,None,27,Low Risk
TXN0001416,2025-06-10,CUST00569,NY,25-34,Standard,Low,Retail,Card Terminal,Debit Card,iOS,126.06,1.51,Completed,None,11,Low Risk
TXN0001417,2025-03-09,CUST00410,GA,35-44,Standard,Medium,Travel,Mobile App,Wallet Balance,iOS,172.6,0.69,Completed,None,17,Low Risk
TXN0001418,2025-06-27,CUST00481,AZ,25-34,Premium,Medium,Grocery,API,Wallet Balance,iOS,28.39,0.11,Completed,None,29,Low Risk
TXN0001419,2025-01-25,CUST00572,CA,35-44,Standard,Low,Subscription,API,Credit Card,Android,34.28,0.75,Completed,None,17,Low Risk
TXN0001420,2025-03-31,CUST00399,AZ,55+,Standard,Low,Restaurants,Web,Credit Card,API,233.3,5.13,Completed,None,1,Low Risk
TXN0001421,2025-04-28,CUST00568,CA,25-34,Standard,Low,Restaurants,Mobile App,Credit Card,API,36.96,0.81,Completed,None,14,Low Risk
TXN0001422,2025-05-24,CUST00010,NC,35-44,Standard,Medium,Restaurants,API,Credit Card,Desktop,49.74,1.09,Completed,None,36,Low Risk
TXN0001423,2025-01-17,CUST00202,TX,55+,Standard,Low,Subscription,Mobile App,Debit Card,POS,61.81,0.0,Failed,Card Declined,33,Low Risk
TXN0001424,2025-06-30,CUST00132,WA,25-34,Standard,Low,Healthcare,Mobile App,Debit Card,Android,10.86,0.13,Completed,None,9,Low Risk
TXN0001425,2025-03-26,CUST00279,VA,45-54,Standard,Low,Utilities,API,Credit Card,Android,119.03,2.62,Completed,None,20,Low Risk
TXN0001426,2025-01-02,CUST00591,NJ,55+,Premium,Low,Subscription,Mobile App,ACH,Android,36.43,0.22,Completed,None,2,Low Risk
TXN0001427,2025-06-07,CUST00555,NY,35-44,Standard,Low,Grocery,Mobile App,Debit Card,iOS,64.89,0.78,Completed,None,5,Low Risk
TXN0001428,2025-02-16,CUST00289,PA,35-44,Standard,Low,Grocery,Card Terminal,ACH,iOS,193.64,1.16,Completed,None,12,Low Risk
TXN0001429,2025-05-27,CUST00173,VA,18-24,Standard,Low,Restaurants,Web,ACH,Android,139.29,0.84,Completed,None,10,Low Risk
TXN0001430,2025-02-16,CUST00479,PA,25-34,Standard,High,Grocery,Mobile App,ACH,POS,15.7,0.09,Completed,None,40,Medium Risk
TXN0001431,2025-03-08,CUST00155,TX,35-44,Standard,Low,Travel,Mobile App,Wallet Balance,Android,556.2,2.22,Completed,None,28,Low Risk
TXN0001432,2025-05-15,CUST00470,NC,25-34,Premium,Medium,Digital Services,API,Debit Card,Android,90.89,1.09,Completed,None,28,Low Risk
TXN0001433,2025-02-13,CUST00172,NC,18-24,Standard,Low,Grocery,Card Terminal,Debit Card,iOS,82.13,0.99,Completed,None,11,Low Risk
TXN0001434,2025-01-18,CUST00488,MA,55+,Standard,Low,Subscription,Mobile App,Credit Card,iOS,276.06,6.07,Completed,None,11,Low Risk
TXN0001435,2025-01-25,CUST00147,WA,25-34,Premium,Low,Money Transfer,Card Terminal,Credit Card,Android,83.37,1.83,Completed,None,20,Low Risk
TXN0001436,2025-05-10,CUST00372,IL,35-44,Premium,Medium,Grocery,API,Debit Card,iOS,45.6,0.55,Completed,None,28,Low Risk
TXN0001437,2025-03-21,CUST00588,NC,18-24,Premium,Low,Money Transfer,Mobile App,Credit Card,Android,162.14,3.57,Completed,None,18,Low Risk
TXN0001438,2025-05-08,CUST00157,WA,45-54,Small Business,Low,Utilities,Mobile App,Credit Card,iOS,106.8,2.35,Completed,None,12,Low Risk
TXN0001439,2025-04-25,CUST00315,WA,35-44,Standard,Low,Money Transfer,Web,Debit Card,iOS,196.57,2.36,Completed,None,30,Low Risk
TXN0001440,2025-02-18,CUST00266,VA,55+,Premium,Medium,Entertainment,Mobile App,Debit Card,API,25.76,0.31,Completed,None,18,Low Risk
TXN0001441,2025-05-14,CUST00161,NY,25-34,Standard,Low,Grocery,Web,Wallet Balance,Android,54.27,0.22,Completed,None,12,Low Risk
TXN0001442,2025-05-20,CUST00009,NY,45-54,Standard,Low,Restaurants,Mobile App,Debit Card,Desktop,22.57,0.27,Completed,None,13,Low Risk
TXN0001443,2025-04-14,CUST00326,CA,35-44,Standard,Low,Travel,Mobile App,Debit Card,iOS,193.65,2.32,Completed,None,12,Low Risk
TXN0001444,2025-03-20,CUST00510,VA,45-54,Standard,Low,Retail,API,Debit Card,Android,57.35,0.69,Completed,None,11,Low Risk
TXN0001445,2025-02-18,CUST00615,MA,45-54,Standard,Medium,Money Transfer,Mobile App,Credit Card,POS,541.7,11.92,Completed,None,65,Medium Risk
TXN0001446,2025-01-13,CUST00621,FL,55+,Standard,Low,Retail,Mobile App,Debit Card,iOS,93.09,1.12,Completed,None,1,Low Risk
TXN0001447,2025-06-25,CUST00311,PA,55+,Premium,Medium,Money Transfer,Web,Credit Card,iOS,294.54,6.48,Completed,None,31,Low Risk
TXN0001448,2025-02-24,CUST00150,PA,25-34,Standard,Low,Grocery,Card Terminal,ACH,Desktop,45.49,0.27,Completed,None,6,Low Risk
TXN0001449,2025-05-07,CUST00373,CO,55+,Standard,Low,Utilities,Web,Debit Card,POS,238.08,2.86,Completed,None,3,Low Risk
TXN0001450,2025-03-16,CUST00572,CA,35-44,Standard,Low,Grocery,Mobile App,ACH,Desktop,125.86,0.76,Completed,None,12,Low Risk
TXN0001451,2025-02-28,CUST00226,GA,25-34,Standard,Low,Digital Services,API,Debit Card,iOS,71.7,0.86,Completed,None,18,Low Risk
TXN0001452,2025-04-19,CUST00003,NY,25-34,Standard,Low,Restaurants,Web,Wallet Balance,iOS,191.96,0.77,Completed,None,8,Low Risk
TXN0001453,2025-04-15,CUST00076,PA,55+,Small Business,Low,Restaurants,Mobile App,Credit Card,iOS,68.95,1.52,Completed,None,15,Low Risk
TXN0001454,2025-03-06,CUST00545,PA,18-24,Standard,Low,Restaurants,Web,Debit Card,Android,75.56,0.91,Completed,None,7,Low Risk
TXN0001455,2025-01-19,CUST00629,FL,55+,Standard,Low,Restaurants,Mobile App,Wallet Balance,Android,18.6,0.07,Completed,None,10,Low Risk
TXN0001456,2025-02-12,CUST00343,GA,18-24,Standard,Medium,Money Transfer,Mobile App,Credit Card,POS,330.19,7.26,Completed,None,39,Low Risk
TXN0001457,2025-03-14,CUST00468,TX,18-24,Premium,Low,Money Transfer,Mobile App,ACH,Android,57.25,0.34,Completed,None,21,Low Risk
TXN0001458,2025-01-23,CUST00082,OH,25-34,Premium,High,Retail,Mobile App,Debit Card,API,22.6,0.27,Completed,None,38,Low Risk
TXN0001459,2025-01-29,CUST00536,VA,55+,Standard,Low,Utilities,API,Debit Card,Desktop,130.52,1.57,Completed,None,17,Low Risk
TXN0001460,2025-04-22,CUST00037,TX,55+,Standard,Low,Restaurants,Mobile App,Debit Card,Android,20.41,0.24,Completed,None,6,Low Risk
TXN0001461,2025-02-23,CUST00508,GA,55+,Standard,Low,Healthcare,Mobile App,Debit Card,iOS,58.32,0.7,Completed,None,8,Low Risk
TXN0001462,2025-02-14,CUST00382,VA,35-44,Standard,Low,Digital Services,Mobile App,Credit Card,Android,143.13,3.15,Completed,None,9,Low Risk
TXN0001463,2025-05-10,CUST00189,AZ,25-34,Standard,Low,Grocery,Mobile App,Debit Card,Android,14.36,0.17,Completed,None,14,Low Risk
TXN0001464,2025-01-18,CUST00328,GA,45-54,Premium,Low,Entertainment,Web,Debit Card,iOS,23.76,0.29,Completed,None,10,Low Risk
TXN0001465,2025-01-15,CUST00454,WA,45-54,Standard,Medium,Grocery,Mobile App,Credit Card,iOS,136.12,2.99,Completed,None,25,Low Risk
TXN0001466,2025-04-05,CUST00050,CO,18-24,Standard,Low,Grocery,Card Terminal,Credit Card,iOS,8.9,0.0,Failed,Insufficient Funds,32,Low Risk
TXN0001467,2025-05-26,CUST00606,PA,55+,Standard,Low,Grocery,Mobile App,Credit Card,Android,61.39,1.35,Completed,None,15,Low Risk
TXN0001468,2025-05-27,CUST00301,NC,45-54,Premium,Low,Restaurants,Mobile App,Credit Card,Android,21.94,0.48,Completed,None,15,Low Risk
TXN0001469,2025-06-06,CUST00162,MA,55+,Standard,Low,Digital Services,Card Terminal,Credit Card,Android,55.55,1.22,Completed,None,14,Low Risk
TXN0001470,2025-05-18,CUST00177,OH,55+,Premium,Medium,Money Transfer,Mobile App,Debit Card,Desktop,301.36,3.62,Completed,None,42,Medium Risk
TXN0001471,2025-03-07,CUST00555,NY,35-44,Standard,Low,Money Transfer,Mobile App,Debit Card,Desktop,24.03,0.29,Completed,None,29,Low Risk
TXN0001472,2025-04-16,CUST00425,GA,25-34,Standard,Low,Restaurants,Web,Debit Card,Android,270.77,3.25,Completed,None,11,Low Risk
TXN0001473,2025-02-23,CUST00145,GA,35-44,Standard,Low,Money Transfer,Mobile App,Credit Card,Desktop,283.95,6.25,Completed,None,27,Low Risk
TXN0001474,2025-04-29,CUST00157,WA,45-54,Small Business,Low,Digital Services,Mobile App,Debit Card,Desktop,48.08,0.58,Completed,None,6,Low Risk
TXN0001475,2025-02-18,CUST00308,CA,25-34,Small Business,Low,Retail,Card Terminal,ACH,Desktop,8.83,0.05,Completed,None,14,Low Risk
TXN0001476,2025-05-21,CUST00219,NY,18-24,Premium,Low,Money Transfer,API,Debit Card,iOS,335.47,4.03,Completed,None,40,Medium Risk
TXN0001477,2025-01-28,CUST00628,AZ,25-34,Standard,Medium,Retail,Mobile App,Wallet Balance,API,34.9,0.14,Completed,None,28,Low Risk
TXN0001478,2025-01-14,CUST00319,MA,45-54,Standard,Low,Utilities,Mobile App,ACH,Android,79.83,0.48,Completed,None,13,Low Risk
TXN0001479,2025-02-16,CUST00109,MA,18-24,Standard,Low,Money Transfer,Mobile App,Debit Card,Android,584.06,7.01,Completed,None,44,Medium Risk
TXN0001480,2025-06-14,CUST00181,FL,45-54,Standard,Low,Travel,API,Debit Card,Android,289.65,3.48,Completed,None,14,Low Risk
TXN0001481,2025-05-05,CUST00371,WA,45-54,Standard,Low,Digital Services,Card Terminal,Credit Card,Desktop,128.36,2.82,Completed,None,3,Low Risk
TXN0001482,2025-01-17,CUST00437,VA,18-24,Premium,Medium,Grocery,Mobile App,ACH,iOS,84.47,0.51,Completed,None,25,Low Risk
TXN0001483,2025-04-02,CUST00377,PA,35-44,Premium,Low,Utilities,Mobile App,Debit Card,Desktop,182.43,2.19,Completed,None,10,Low Risk
TXN0001484,2025-05-30,CUST00401,NY,55+,Small Business,Low,Money Transfer,Mobile App,Debit Card,iOS,373.08,4.48,Completed,None,20,Low Risk
TXN0001485,2025-02-08,CUST00216,WA,55+,Standard,Low,Utilities,Mobile App,Wallet Balance,Android,236.45,0.95,Completed,None,15,Low Risk
TXN0001486,2025-06-29,CUST00188,PA,35-44,Premium,High,Subscription,Web,Wallet Balance,API,16.63,0.07,Completed,None,39,Low Risk
TXN0001487,2025-04-24,CUST00006,WA,35-44,Premium,Low,Grocery,Mobile App,ACH,Android,97.42,0.58,Completed,None,0,Low Risk
TXN0001488,2025-05-31,CUST00648,NJ,25-34,Standard,Low,Restaurants,API,Wallet Balance,Android,250.71,1.0,Completed,None,10,Low Risk
TXN0001489,2025-05-06,CUST00204,CO,55+,Premium,Low,Money Transfer,Web,ACH,API,373.42,2.24,Completed,None,17,Low Risk
TXN0001490,2025-02-15,CUST00031,WA,25-34,Standard,Low,Grocery,Mobile App,Debit Card,iOS,157.31,1.89,Completed,None,6,Low Risk
TXN0001491,2025-06-12,CUST00004,TX,55+,Standard,Low,Digital Services,Web,Wallet Balance,iOS,41.14,0.16,Completed,None,15,Low Risk
TXN0001492,2025-01-05,CUST00499,TX,45-54,Standard,Medium,Restaurants,Web,Wallet Balance,Android,46.8,0.19,Completed,None,23,Low Risk
TXN0001493,2025-05-14,CUST00186,PA,55+,Standard,Medium,Money Transfer,Mobile App,Debit Card,iOS,142.28,1.71,Completed,None,39,Low Risk
TXN0001494,2025-03-09,CUST00044,NC,45-54,Premium,Medium,Travel,Mobile App,Debit Card,Desktop,314.47,3.77,Completed,None,29,Low Risk
TXN0001495,2025-06-18,CUST00539,VA,45-54,Standard,Medium,Grocery,Web,Debit Card,API,56.03,0.67,Completed,None,15,Low Risk
TXN0001496,2025-03-19,CUST00035,NY,55+,Standard,Low,Travel,Card Terminal,Debit Card,iOS,476.85,5.72,Completed,None,12,Low Risk
TXN0001497,2025-03-27,CUST00035,NY,55+,Standard,Low,Digital Services,Web,Wallet Balance,Android,97.04,0.39,Completed,None,4,Low Risk
TXN0001498,2025-03-30,CUST00434,GA,45-54,Standard,Medium,Restaurants,Web,Credit Card,iOS,14.02,0.31,Completed,None,17,Low Risk
TXN0001499,2025-06-20,CUST00525,OH,35-44,Premium,Medium,Money Transfer,API,ACH,iOS,216.0,1.3,Completed,None,43,Medium Risk
TXN0001500,2025-03-04,CUST00051,NY,18-24,Premium,Medium,Grocery,Mobile App,Debit Card,Desktop,81.25,0.97,Completed,None,17,Low Risk
TXN0001501,2025-01-03,CUST00281,VA,45-54,Standard,Low,Healthcare,Web,Debit Card,POS,91.82,1.1,Completed,None,14,Low Risk
TXN0001502,2025-06-11,CUST00019,CO,35-44,Standard,High,Money Transfer,API,Debit Card,iOS,94.02,1.13,Completed,None,66,Medium Risk
TXN0001503,2025-01-21,CUST00043,TX,55+,Standard,Low,Utilities,Web,Debit Card,Android,284.57,3.41,Completed,None,6,Low Risk
TXN0001504,2025-01-13,CUST00246,CO,55+,Standard,Low,Restaurants,Mobile App,Credit Card,iOS,194.48,4.28,Completed,None,15,Low Risk
TXN0001505,2025-06-04,CUST00060,TX,45-54,Standard,Low,Restaurants,Mobile App,ACH,Android,36.27,0.22,Completed,None,14,Low Risk
TXN0001506,2025-02-17,CUST00548,CO,55+,Small Business,Low,Retail,Mobile App,Wallet Balance,iOS,34.18,0.14,Completed,None,6,Low Risk
TXN0001507,2025-06-29,CUST00430,MA,25-34,Standard,Low,Grocery,API,Debit Card,Desktop,58.85,0.71,Completed,None,17,Low Risk
TXN0001508,2025-02-11,CUST00243,IL,18-24,Standard,Low,Travel,API,Debit Card,Android,278.18,3.34,Completed,None,16,Low Risk
TXN0001509,2025-04-20,CUST00499,TX,45-54,Standard,Medium,Digital Services,Mobile App,Debit Card,iOS,117.82,1.41,Completed,None,23,Low Risk
TXN0001510,2025-03-14,CUST00073,GA,45-54,Premium,Medium,Healthcare,Mobile App,Debit Card,iOS,18.91,0.23,Completed,None,28,Low Risk
TXN0001511,2025-01-21,CUST00060,TX,45-54,Standard,Low,Restaurants,API,Credit Card,API,46.69,1.03,Completed,None,20,Low Risk
TXN0001512,2025-05-31,CUST00642,OH,35-44,Standard,Medium,Healthcare,Card Terminal,Credit Card,Android,91.04,2.0,Completed,None,23,Low Risk
TXN0001513,2025-03-23,CUST00106,MA,25-34,Premium,Low,Retail,Web,Credit Card,Android,116.7,2.57,Completed,None,10,Low Risk
TXN0001514,2025-05-20,CUST00510,VA,45-54,Standard,Low,Subscription,Mobile App,Credit Card,iOS,84.1,1.85,Completed,None,14,Low Risk
TXN0001515,2025-04-29,CUST00015,TX,25-34,Standard,Low,Digital Services,API,Wallet Balance,Android,115.89,0.46,Completed,None,24,Low Risk
TXN0001516,2025-04-26,CUST00209,IL,18-24,Standard,Medium,Utilities,Web,Debit Card,POS,172.93,2.08,Completed,None,25,Low Risk
TXN0001517,2025-04-08,CUST00026,GA,18-24,Small Business,Low,Subscription,Web,Debit Card,iOS,99.04,1.19,Completed,None,5,Low Risk
TXN0001518,2025-02-08,CUST00035,NY,55+,Standard,Low,Retail,Mobile App,Debit Card,Android,132.43,1.59,Completed,None,10,Low Risk
TXN0001519,2025-02-20,CUST00059,AZ,25-34,Standard,Low,Grocery,Mobile App,Debit Card,API,197.72,2.37,Completed,None,7,Low Risk
TXN0001520,2025-02-18,CUST00176,AZ,45-54,Standard,Low,Retail,Web,Credit Card,POS,32.67,0.72,Completed,None,1,Low Risk
TXN0001521,2025-04-01,CUST00127,GA,18-24,Small Business,High,Subscription,Mobile App,Debit Card,Android,120.52,1.45,Completed,None,42,Medium Risk
TXN0001522,2025-05-13,CUST00620,OH,45-54,Standard,Medium,Money Transfer,API,Credit Card,iOS,5.93,0.13,Completed,None,45,Medium Risk
TXN0001523,2025-03-28,CUST00087,TX,18-24,Premium,Medium,Restaurants,Web,Credit Card,iOS,151.73,3.34,Completed,None,24,Low Risk
TXN0001524,2025-03-29,CUST00324,NY,35-44,Premium,Low,Healthcare,API,ACH,Android,93.76,0.56,Completed,None,12,Low Risk
TXN0001525,2025-01-05,CUST00231,FL,18-24,Small Business,Low,Travel,Mobile App,Debit Card,iOS,103.87,1.25,Completed,None,10,Low Risk
TXN0001526,2025-06-12,CUST00159,OH,25-34,Standard,Low,Money Transfer,Card Terminal,ACH,Android,62.07,0.37,Completed,None,25,Low Risk
TXN0001527,2025-06-28,CUST00221,WA,45-54,Premium,Low,Utilities,Mobile App,Debit Card,Android,33.21,0.4,Completed,None,7,Low Risk
TXN0001528,2025-06-01,CUST00470,NC,25-34,Premium,Medium,Restaurants,API,Debit Card,Android,60.45,0.73,Completed,None,35,Low Risk
TXN0001529,2025-05-11,CUST00049,CA,45-54,Standard,Low,Money Transfer,Mobile App,Debit Card,iOS,134.29,1.61,Completed,None,29,Low Risk
TXN0001530,2025-06-04,CUST00280,FL,35-44,Standard,Low,Money Transfer,Card Terminal,ACH,iOS,150.9,0.91,Completed,None,21,Low Risk
TXN0001531,2025-03-12,CUST00166,FL,45-54,Standard,High,Restaurants,Mobile App,ACH,Android,68.4,0.41,Completed,None,35,Low Risk
